X,Y,Z,timestamp
-7.6312504,15.0375,-50.925003,782857244655945
-7.5375004,15.168751,-51.112503,782857254655945
-7.425,15.562501,-51.000004,782857264655945
-7.33125,15.618751,-50.775,782857274655945
-7.2375,15.4875,-50.775,782857284655945
-7.2562504,15.337501,-50.8875,782857294655945
-7.275,15.262501,-50.86875,782857304655945
-7.1062503,15.243751,-50.662502,782857314655945
-7.1062503,15.1125,-50.531254,782857324655945
-6.9750004,14.981251,-50.2125,782857334655945
-7.0312505,14.6625,-50.343754,782857344655945
-6.95625,14.55,-50.362503,782857354655945
-6.95625,14.7375,-50.362503,782857364655945
-6.9375005,14.793751,-50.343754,782857374655945
-6.8625,14.681251,-50.30625,782857384655945
-6.8625,14.587501,-50.268753,782857394655945
-7.0312505,14.700001,-50.100002,782857404655945
-7.2937503,15.000001,-50.5875,782857414655945
-7.1625004,15.01875,-50.662502,782857424655945
-7.3500004,15.056251,-50.662502,782857434655945
-7.51875,14.981251,-50.68125,782857444655945
-7.5750003,14.868751,-50.850002,782857454655945
-7.6687503,14.868751,-50.812504,782857464655945
-7.70625,14.793751,-50.831253,782857474655945
-7.5000005,14.775001,-51.225002,782857484655945
-7.55625,14.700001,-50.831253,782857494655945
-7.55625,14.700001,-50.5875,782857504655945
-7.425,14.512501,-50.86875,782857514655945
-7.2187505,14.493751,-50.850002,782857524655945
-7.2187505,14.681251,-50.7,782857534655945
-7.2187505,14.7375,-50.737503,782857544655945
-7.2375,14.718751,-50.662502,782857554655945
-7.2375,14.6625,-50.381252,782857564655945
-7.2375,14.75625,-50.475002,782857574655945
-7.36875,14.962501,-50.643753,782857584655945
-7.4437504,14.981251,-50.568752,782857594655945
-7.4625,14.75625,-50.718754,782857604655945
-7.1625004,14.775001,-50.831253,782857614655945
-7.0125003,14.887501,-51.000004,782857624655945
-6.9,14.962501,-51.16875,782857634655945
-6.99375,15.01875,-51.35625,782857644655945
-7.0687504,14.906251,-51.412502,782857654655945
-7.0687504,14.718751,-51.45,782857664655945
-7.0875,14.85,-51.468754,782857674655945
-7.1250005,15.093751,-51.24375,782857684655945
-7.3875003,15.13125,-51.281254,782857694655945
-7.51875,15.075001,-51.225002,782857704655945
-7.74375,14.925,-51.16875,782857714655945
-7.9500003,15.0375,-51.187504,782857724655945
-7.6687503,14.793751,-50.925003,782857734655945
-7.6875005,14.7375,-50.86875,782857744655945
-7.7812505,14.83125,-50.86875,782857754655945
-8.08125,14.75625,-50.943752,782857764655945
-8.118751,14.700001,-50.7,782857774655945
-8.043751,14.83125,-50.68125,782857784655945
-8.137501,14.83125,-50.362503,782857794655945
-7.7812505,14.75625,-50.30625,782857804655945
-7.8375,14.85,-50.531254,782857814655945
-7.8187504,14.868751,-50.41875,782857824655945
-7.6687503,14.868751,-50.287502,782857834655945
-7.36875,14.887501,-50.49375,782857844655945
-7.2562504,14.812501,-50.531254,782857854655945
-7.5000005,14.718751,-50.437504,782857864655945
-7.2937503,14.793751,-50.60625,782857874655945
-7.4625,14.812501,-50.568752,782857884655945
-7.65,14.775001,-50.60625,782857894655945
-7.5750003,14.793751,-50.718754,782857904655945
-7.6125,14.625001,-50.7,782857914655945
-7.6125,14.718751,-50.60625,782857924655945
-7.9500003,14.812501,-50.643753,782857934655945
-7.70625,14.94375,-50.737503,782857944655945
-7.7812505,15.056251,-50.943752,782857954655945
-7.8562503,14.94375,-50.831253,782857964655945
-7.7625003,14.94375,-50.925003,782857974655945
